1571943374.38, +1.137084E+04
1571943375.29, +1.137074E+04
1571943376.2, +1.136893E+04
1571943377.1, +1.136798E+04
1571943378.01, +1.136840E+04
1571943378.91, +1.136609E+04
1571943379.82, +1.136626E+04
1571943380.73, +1.136560E+04
1571943381.63, +1.136422E+04
1571943382.54, +1.136445E+04
1571943383.45, +1.136320E+04
1571943384.35, +1.136254E+04
1571943385.26, +1.136309E+04
1571943386.17, +1.136156E+04
1571943387.08, +1.136221E+04
1571943387.98, +1.136031E+04
1571943388.89, +1.136175E+04
1571943389.8, +1.135942E+04
1571943390.71, +1.136124E+04
1571943391.61, +1.135939E+04
1571943392.52, +1.135923E+04
1571943393.43, +1.135973E+04
1571943394.33, +1.135799E+04
1571943395.24, +1.135980E+04
1571943396.15, +1.135731E+04
1571943397.06, +1.135888E+04
1571943397.96, +1.135648E+04
1571943398.87, +1.135754E+04
1571943399.78, +1.135688E+04
1571943400.68, +1.135552E+04
1571943401.59, +1.135694E+04
1571943402.5, +1.135492E+04
1571943403.4, +1.135504E+04
1571943404.31, +1.135489E+04
1571943405.22, +1.135321E+04
1571943406.12, +1.135482E+04
1571943407.03, +1.135227E+04
1571943407.94, +1.135407E+04
1571943408.84, +1.135241E+04
1571943409.75, +1.135191E+04
1571943410.66, +1.135328E+04
1571943411.56, +1.135127E+04
1571943412.47, +1.135210E+04
1571943413.37, +1.135219E+04
1571943414.28, +1.134979E+04
1571943415.18, +1.135030E+04
1571943416.09, +1.135093E+04
1571943416.99, +1.134803E+04
1571943417.9, +1.134890E+04
1571943418.8, +1.134854E+04
1571943419.71, +1.134692E+04
1571943420.61, +1.134671E+04
1571943421.52, +1.134664E+04
1571943422.42, +1.134488E+04
1571943423.33, +1.134451E+04
1571943424.23, +1.134607E+04
1571943425.14, +1.134420E+04
1571943426.04, +1.134372E+04
1571943426.95, +1.134439E+04
1571943427.85, +1.134368E+04
1571943428.76, +1.134239E+04
1571943429.67, +1.134374E+04
1571943430.57, +1.134193E+04
1571943431.47, +1.134049E+04
1571943432.38, +1.134212E+04
1571943433.29, +1.134041E+04
1571943434.19, +1.134012E+04
1571943435.1, +1.134074E+04
1571943436.0, +1.133890E+04
1571943436.91, +1.133798E+04
1571943437.81, +1.133945E+04
1571943438.72, +1.133903E+04
1571943439.62, +1.133706E+04
1571943440.53, +1.133890E+04
1571943441.44, +1.133714E+04
1571943442.34, +1.133711E+04
1571943443.25, +1.133686E+04
1571943444.16, +1.133528E+04
1571943445.06, +1.133660E+04
1571943445.97, +1.133551E+04
1571943446.87, +1.133308E+04
1571943447.78, +1.133416E+04
1571943448.68, +1.133283E+04
1571943449.59, +1.133151E+04
1571943450.49, +1.133247E+04
1571943451.4, +1.133122E+04
1571943452.31, +1.133026E+04
1571943453.21, +1.133111E+04
1571943454.11, +1.133132E+04
1571943455.02, +1.133000E+04
1571943455.92, +1.132859E+04
1571943456.83, +1.133016E+04
1571943457.73, +1.132934E+04
1571943458.63, +1.132788E+04
1571943459.54, +1.132880E+04
1571943460.45, +1.132864E+04
1571943461.35, +1.132690E+04
1571943462.26, +1.132730E+04
1571943463.16, +1.132846E+04
1571943464.07, +1.132657E+04
1571943464.97, +1.132670E+04
1571943465.88, +1.132715E+04
1571943466.78, +1.132554E+04
1571943467.69, +1.132581E+04
1571943468.6, +1.132601E+04
1571943469.5, +1.132466E+04
1571943470.41, +1.132535E+04
1571943471.31, +1.132515E+04
1571943472.22, +1.132347E+04
1571943473.12, +1.132298E+04
1571943474.02, +1.132384E+04
1571943474.93, +1.132248E+04
1571943475.84, +1.132200E+04
1571943476.74, +1.132323E+04
1571943477.64, +1.132364E+04
1571943478.55, +1.132208E+04
1571943479.45, +1.132189E+04
1571943480.36, +1.132260E+04
1571943481.26, +1.132282E+04
