0.00000e+00,3.97364e-14
 5.00000e+00, 5.00531e-09
 1.00000e+01, 7.07400e-09
 1.50000e+01, 9.50749e-09
 2.00000e+01, 1.26697e-08
 2.50000e+01, 1.74889e-08
 3.00000e+01, 2.81447e-08
 3.50000e+01, 3.57758e-08
 4.00000e+01, 4.62507e-08
 4.50000e+01, 6.25633e-08
 5.00000e+01, 8.97516e-08
 5.02500e+01, 9.14516e-08
 5.05000e+01, 9.32286e-08
 5.07500e+01, 9.50822e-08
 5.10000e+01, 9.69963e-08
 5.12500e+01, 9.89838e-08
 5.15000e+01, 1.01018e-07
 5.17500e+01, 1.03122e-07
 5.20000e+01, 1.05285e-07
 5.22500e+01, 1.07507e-07
 5.25000e+01, 1.09832e-07
 5.27500e+01, 1.12231e-07
 5.30000e+01, 1.14729e-07
 5.32500e+01, 1.17298e-07
 5.35000e+01, 1.19962e-07
 5.37500e+01, 1.22714e-07
 5.40000e+01, 1.25578e-07
 5.42500e+01, 1.28542e-07
 5.45000e+01, 1.31635e-07
 5.47500e+01, 1.34843e-07
 5.50000e+01, 1.38141e-07
 5.52500e+01, 1.41621e-07
 5.55000e+01, 1.45262e-07
 5.57500e+01, 1.49031e-07
 5.60000e+01, 1.52940e-07
 5.62500e+01, 1.56999e-07
 5.65000e+01, 1.61277e-07
 5.67500e+01, 1.65708e-07
 5.70000e+01, 1.70375e-07
 5.72500e+01, 1.75268e-07
 5.75000e+01, 1.80389e-07
 5.77500e+01, 1.85777e-07
 5.80000e+01, 1.91461e-07
 5.82500e+01, 1.97414e-07
 5.85000e+01, 2.03702e-07
 5.87500e+01, 2.10279e-07
 5.90000e+01, 2.17276e-07
 5.92500e+01, 2.24725e-07
 5.95000e+01, 2.32569e-07
 5.97500e+01, 2.40842e-07
 6.00000e+01, 2.49670e-07
 6.00500e+01, 2.51318e-07
 6.01000e+01, 2.53094e-07
 6.01500e+01, 2.54886e-07
 6.02000e+01, 2.56692e-07
 6.02500e+01, 2.58511e-07
 6.03000e+01, 2.60247e-07
 6.03500e+01, 2.62154e-07
 6.04000e+01, 2.64033e-07
 6.04500e+01, 2.65929e-07
 6.05000e+01, 2.67820e-07
 6.05500e+01, 2.69661e-07
 6.06000e+01, 2.71701e-07
 6.06500e+01, 2.73800e-07
 6.07000e+01, 2.75924e-07
 6.07500e+01, 2.78048e-07
 6.08000e+01, 2.80006e-07
 6.08500e+01, 2.82104e-07
