1571944563.11, +1.444763E+04
1571944564.02, +1.444002E+04
1571944564.92, +1.443481E+04
1571944565.83, +1.444089E+04
1571944566.74, +1.444405E+04
1571944567.64, +1.444239E+04
1571944568.55, +1.443484E+04
1571944569.45, +1.443119E+04
1571944570.36, +1.443112E+04
1571944571.26, +1.444814E+04
1571944572.17, +1.445955E+04
1571944573.08, +1.446975E+04
1571944573.99, +1.447264E+04
1571944574.89, +1.447341E+04
1571944575.8, +1.447733E+04
1571944576.71, +1.447215E+04
1571944577.61, +1.447903E+04
1571944578.52, +1.449527E+04
1571944579.43, +1.451172E+04
1571944580.34, +1.452778E+04
1571944581.24, +1.454793E+04
1571944582.15, +1.455390E+04
1571944583.06, +1.456223E+04
1571944583.97, +1.456731E+04
1571944584.87, +1.456665E+04
1571944585.78, +1.456373E+04
1571944586.69, +1.455996E+04
1571944587.6, +1.455956E+04
1571944588.5, +1.455558E+04
1571944589.41, +1.455911E+04
1571944590.32, +1.457575E+04
1571944591.22, +1.458885E+04
1571944592.13, +1.460744E+04
1571944593.04, +1.461047E+04
1571944593.94, +1.461736E+04
1571944594.85, +1.462285E+04
1571944595.76, +1.462614E+04
1571944596.66, +1.463892E+04
1571944597.57, +1.465671E+04
1571944598.47, +1.468218E+04
1571944599.38, +1.469888E+04
1571944600.28, +1.471397E+04
1571944601.19, +1.472746E+04
1571944602.09, +1.474057E+04
1571944603.0, +1.474666E+04
1571944603.9, +1.475608E+04
1571944604.81, +1.475840E+04
1571944605.71, +1.476481E+04
1571944606.61, +1.476487E+04
1571944607.52, +1.477319E+04
1571944608.42, +1.479561E+04
1571944609.33, +1.481672E+04
1571944610.23, +1.482327E+04
1571944611.14, +1.483535E+04
1571944612.04, +1.484588E+04
1571944612.95, +1.485194E+04
1571944613.85, +1.486280E+04
1571944614.76, +1.487342E+04
1571944615.66, +1.487515E+04
1571944616.57, +1.487630E+04
1571944617.47, +1.487101E+04
1571944618.38, +1.486870E+04
1571944619.29, +1.488048E+04
1571944620.19, +1.488482E+04
1571944621.09, +1.488599E+04
1571944622.0, +1.488764E+04
1571944622.9, +1.489579E+04
1571944623.81, +1.490618E+04
1571944624.72, +1.490718E+04
1571944625.62, +1.492647E+04
1571944626.53, +1.494027E+04
1571944627.44, +1.495631E+04
1571944628.34, +1.497630E+04
1571944629.25, +1.499911E+04
1571944630.15, +1.500971E+04
1571944631.06, +1.502704E+04
1571944631.97, +1.506298E+04
1571944632.87, +1.508738E+04
1571944633.78, +1.510936E+04
1571944634.68, +1.511694E+04
1571944635.59, +1.511757E+04
1571944636.49, +1.512040E+04
1571944637.4, +1.511734E+04
1571944638.3, +1.512150E+04
1571944639.21, +1.513899E+04
1571944640.11, +1.516795E+04
1571944641.02, +1.520735E+04
1571944641.92, +1.522242E+04
1571944642.83, +1.521264E+04
1571944643.73, +1.520337E+04
1571944644.63, +1.519890E+04
1571944645.54, +1.520978E+04
1571944646.44, +1.523004E+04
1571944647.35, +1.524643E+04
1571944648.25, +1.525148E+04
1571944649.15, +1.525238E+04
1571944650.06, +1.525964E+04
1571944650.97, +1.527147E+04
1571944651.87, +1.527694E+04
1571944652.78, +1.529997E+04
1571944653.68, +1.532558E+04
1571944654.59, +1.533899E+04
1571944655.49, +1.535659E+04
1571944656.39, +1.535932E+04
1571944657.3, +1.535728E+04
1571944658.2, +1.535622E+04
1571944659.1, +1.534912E+04
1571944660.01, +1.534153E+04
1571944660.92, +1.533985E+04
1571944661.82, +1.534444E+04
1571944662.73, +1.535469E+04
1571944663.63, +1.536401E+04
1571944664.54, +1.537665E+04
1571944665.44, +1.538438E+04
1571944666.35, +1.538736E+04
1571944667.26, +1.539482E+04
1571944668.16, +1.541277E+04
1571944669.06, +1.542433E+04
1571944669.97, +1.544572E+04
1571944670.87, +1.545590E+04
1571944671.78, +1.546224E+04
1571944672.68, +1.547715E+04
1571944673.59, +1.548674E+04
1571944674.5, +1.549431E+04
1571944675.4, +1.550404E+04
1571944676.31, +1.551128E+04
1571944677.22, +1.553133E+04
1571944678.12, +1.554154E+04
1571944679.02, +1.554411E+04
1571944679.93, +1.554871E+04
1571944680.84, +1.557244E+04
1571944681.74, +1.559122E+04
1571944682.65, +1.561617E+04
1571944683.55, +1.562703E+04
1571944684.46, +1.564881E+04
1571944685.36, +1.567238E+04
1571944686.26, +1.569309E+04
1571944687.17, +1.571477E+04
1571944688.08, +1.573604E+04
1571944688.98, +1.574603E+04
1571944689.88, +1.575228E+04
1571944690.79, +1.576485E+04
1571944691.7, +1.578388E+04
1571944692.6, +1.580457E+04
1571944693.51, +1.580911E+04
1571944694.41, +1.580331E+04
1571944695.32, +1.579055E+04
1571944696.22, +1.578913E+04
1571944697.13, +1.579680E+04
1571944698.03, +1.580679E+04
1571944698.94, +1.581833E+04
1571944699.84, +1.581681E+04
1571944700.75, +1.581440E+04
1571944701.65, +1.582126E+04
1571944702.56, +1.581994E+04
1571944703.46, +1.581914E+04
1571944704.37, +1.582124E+04
1571944705.27, +1.582101E+04
1571944706.18, +1.582360E+04
1571944707.08, +1.581545E+04
1571944707.99, +1.581218E+04
1571944708.9, +1.583532E+04
1571944709.8, +1.584551E+04
1571944710.71, +1.585283E+04
1571944711.62, +1.585453E+04
1571944712.52, +1.585896E+04
1571944713.43, +1.586005E+04
1571944714.33, +1.585325E+04
1571944715.24, +1.584541E+04
1571944716.14, +1.584952E+04
1571944717.05, +1.585587E+04
1571944717.95, +1.586230E+04
1571944718.86, +1.586330E+04
